file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\builders\rolling\TriggeringPolicyBuilder.java,org.apache.log4j.builders.rolling.TriggeringPolicyBuilder,interface,2,5,3,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\PropertyConfiguratorTest.java,org.apache.log4j.PropertyConfiguratorTest$FilterBasedTriggeringPolicy,innerclass,2,2,0,2,3,2,0,0,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,25,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\builders\layout\LayoutBuilder.java,org.apache.log4j.builders.layout.LayoutBuilder,interface,2,7,5,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\helpers\DateTimeDateFormat.java,org.apache.log4j.helpers.DateTimeDateFormat,class,1,4,3,1,5,4,0,9,4,0.75,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,2,1,0,1,0,1,1,0,1,30,2,0,0,0,0,0,2,4,0,4,1,0,0,0,47,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\Level.java,org.apache.log4j.Level,class,4,34,30,4,28,2,6,12,24,0.7888888,0.04761905,0.04761905,9,4,4,2,3,0,7,0,0,0,10,10,9,1,0,0,10,0,4,94,23,0,3,0,0,16,10,16,0,11,1,0,0,0,147,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\bridge\LayoutAdapter.java,org.apache.log4j.bridge.LayoutAdapter,class,8,10,2,8,15,1,0,8,0,0.2,0.41666666,0.41666666,10,1,9,1,0,0,9,0,0,0,1,0,0,1,0,0,1,0,0,41,10,0,4,0,1,0,1,3,0,3,1,0,0,0,41,17,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\legacy\core\ContextUtil.java,org.apache.log4j.legacy.core.ContextUtil,class,2,4,2,2,5,1,0,2,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,17,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\component\helpers\Constants.java,org.apache.log4j.component.helpers.Constants,interface,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,24,0,0,0,0,0,22,0,22,0,22,0,0,0,0,60,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\helpers\QuietWriter.java,org.apache.log4j.helpers.QuietWriter,class,2,8,6,2,8,3,1,4,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,31,0,0,2,2,0,4,0,1,1,1,2,0,0,0,28,1,2
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\config\Log4j1ConfigurationFactoryTest.java,org.apache.log4j.config.Log4j1ConfigurationFactoryTest,class,13,14,1,13,20,2,0,42,171,0.94736844,0.0,0.0,19,0,0,1,1,17,18,0,0,0,1,1,0,1,0,0,1,0,1,98,2,0,0,2,1,12,0,16,2,16,1,0,0,0,76,0,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\builders\filter\LevelRangeFilterBuilderTest.java,org.apache.log4j.builders.filter.LevelRangeFilterBuilderTest$TestLevelRangeFilterBuilderProvider,innerclass,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\config\PropertiesReconfigurationTest.java,org.apache.log4j.config.PropertiesReconfigurationTest$TestListener,innerclass,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\SimpleLayout.java,org.apache.log4j.SimpleLayout,class,2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\test\java\org\apache\log4j\config\StartsWithFilter.java,org.apache.log4j.config.StartsWithFilter,class,2,2,0,2,3,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,3,0,0,0,0,2,0,1,0,1,1,0,0,0,21,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\helpers\ISO8601DateFormat.java,org.apache.log4j.helpers.ISO8601DateFormat,class,2,5,3,2,24,4,0,9,6,0.8333333,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,3,0,3,0,0,1,0,0,103,2,0,2,0,2,13,12,24,3,12,2,0,0,0,66,1,0
C:\Users\jotaa\OneDrive\햞ea de Trabalho\repositorios\logging-log4j2\log4j-1.2-api\src\main\java\org\apache\log4j\spi\Filter.java,org.apache.log4j.spi.Filter,class,2,42,40,2,7,1,7,1,4,0.9,0.1,0.1,4,0,4,0,0,0,5,1,0,0,5,4,4,1,0,0,4,0,1,26,1,0,1,1,0,1,3,7,0,6,1,0,0,0,78,1025,0
